Chromosomes,Start,End,Count
ChrA10,85980248,85985284,9
ChrA10,85980248,85985284,7
ChrA10,85991275,86001217,7
ChrA10,86001163,86001338,7
ChrA10,86004808,86010273,3
ChrA10,86004808,86018944,6
ChrA10,86004808,86018944,3
ChrA10,86004808,86018944,1
ChrA10,86039735,86054415,1
ChrA10,86088409,86133761,4
ChrA10,86088409,86278276,2
ChrA10,86088409,86278276,4
ChrA10,86150917,86150937,3
ChrA10,86153608,86278276,3
ChrA10,86184694,86278276,4
ChrA10,86623014,86623118,3
ChrA10,86953176,86958694,3
ChrA10,87337487,87366972,4
ChrA10,87359311,87551316,2
ChrA10,87359311,88126250,1
ChrA10,87359311,88126250,4
ChrA10,87403829,87407823,3
ChrA10,87409768,87410017,1
ChrA10,88024450,88024545,6
ChrA10,88195012,88230860,4
ChrA10,88195012,88281496,4
ChrA10,88195012,88281541,11
ChrA10,88195012,88281541,4
ChrA10,88277327,88281157,3
ChrA10,88277327,88281525,23
ChrA10,88277327,88281541,29
ChrA10,88281372,88281496,4
ChrA10,88414313,88426216,4
ChrA10,88414313,88426216,5
ChrA10,88414313,88426605,3
ChrA10,88420232,88423870,5
ChrA10,88426550,88476528,4
ChrA10,88428205,88495824,1
ChrA10,88428320,88459810,8
ChrA10,88428425,88459810,14
ChrA10,88428425,88459810,13
ChrA10,88428425,88459810,1
ChrA10,88428425,88495824,7
ChrA10,88428425,88495824,7
ChrA10,88428425,88495824,7
ChrA10,88478483,88486208,12
ChrA10,88492148,88495009,21
ChrA10,88516395,88684945,2
ChrA10,88695297,88717425,4
ChrA10,88695297,88717425,2
ChrA10,88702073,88717425,2
ChrA10,88718287,88723017,2
ChrA10,88726913,88730571,2
ChrA10,88728187,88730666,1
ChrA10,88730497,88769960,17
ChrA10,88752003,88769960,17
ChrA10,88753118,88784487,16
ChrA10,88780045,88784487,8
ChrA10,88809958,88853844,7
ChrA10,88809958,88853844,9
ChrA10,88809958,88854776,7
ChrA10,88854952,88951222,8
ChrA10,88917804,88951222,7
ChrA10,88965544,89102315,1
ChrA10,88965590,89102315,7
ChrA10,88985204,88994733,4
ChrA10,88998423,89102315,6
ChrA10,89003888,89102315,3
ChrA10,89046654,89068341,3
ChrA10,89084495,89102315,3
ChrA10,89102167,89103331,4
ChrA10,89102678,89114936,4
ChrA10,89114946,89117058,10
ChrA10,89117476,89126950,10
ChrA10,89117476,89130452,1
ChrA10,89156330,89167457,3
ChrA10,89263637,89263711,8
ChrA10,89264222,89313218,7
ChrA10,89264222,89313218,5
ChrA10,89264222,89313218,5
ChrA10,89267589,89313218,3
ChrA10,89419475,89507462,13
ChrA10,89419475,89507462,12
ChrA10,89420711,89487246,14
ChrA10,89512874,89552512,13
ChrA10,89512874,89574369,10
ChrA10,89512874,89574639,3
ChrA10,89512874,89577917,45
ChrA10,89578069,89605369,44
ChrA10,89618917,89623194,43
ChrA10,89623194,89728532,45
ChrA10,89623194,89728532,4
ChrA10,89706924,89708694,4
ChrA10,89892056,90343082,51
ChrA10,90033620,90343082,53
ChrA10,90043858,90305279,20
ChrA10,90043858,90343082,1
ChrA10,90346518,90366733,21
ChrA10,90424145,90429295,20
ChrA10,90424145,90438572,18
ChrA10,90424145,90438572,5
ChrA10,90424145,90438572,4
ChrA10,90424145,90438572,4
ChrA10,90484300,90512513,1
ChrA10,90521162,90537999,17
ChrA10,90562486,90580303,16
ChrA10,90562486,90580303,16
ChrA10,90579658,90611732,13
ChrA10,90639943,90683259,6
ChrA10,90639943,90734910,7
ChrA10,90645289,90683259,5
ChrA10,90660831,90683259,1
ChrA10,90667927,90669154,1
ChrA10,90672112,90683259,6
ChrA10,90692440,90699731,5
ChrA10,90694830,90712580,8
ChrA10,90694830,90712580,1
ChrA10,90694830,90751147,3
ChrA10,90702370,90712580,1
ChrA10,90729552,90775542,4
ChrA10,90750287,90775542,1
ChrA10,90750287,90775542,11
ChrA10,90750287,90775542,12
ChrA10,90750287,90775542,12
ChrA10,90750287,90775542,12
ChrA10,90750287,90775542,10
ChrA10,90750287,90775542,16
ChrA10,90750287,90775542,15
ChrA10,90750287,90775542,17
ChrA10,90751044,90775542,18
ChrA10,90751180,90752732,16
ChrA10,90762787,90762816,16
ChrA10,90762864,90762934,15
ChrA10,90823091,90823168,15
ChrA10,90823092,90823167,1
ChrA10,90965693,90967071,11
ChrA10,90973325,90985006,13
ChrA10,90973325,91011660,7
ChrA10,90973325,91011660,7
ChrA10,90973325,91174382,7
ChrA10,90973325,91174382,7
ChrA10,90975694,90983587,7
ChrA10,91037420,91102431,1
ChrA10,91061705,91069033,3
ChrA10,91087601,91100725,4
ChrA10,91092238,91100725,5
ChrA10,91137812,91144962,5
ChrA10,91152302,91166244,4
ChrA10,91152302,91166244,6
ChrA10,91152302,91166244,27
ChrA10,91152302,91166244,26
ChrA10,91152302,91166244,4
ChrA10,91162125,91163469,4
ChrA10,91174324,91178576,4
ChrA10,91174324,91180759,27
ChrA10,91190050,91196561,26
ChrA10,91190050,91295313,26
ChrA10,91339253,91403648,4
ChrA10,91339253,91403648,11
ChrA10,91339253,91403648,9
ChrA10,91339253,91405329,4
ChrA10,91352503,91352584,4
ChrA10,91352514,91352535,4
ChrA10,91451056,91457685,3
ChrA10,91461366,91534700,1
ChrA10,91461366,91534700,3
ChrA10,91483320,91534700,4
ChrA10,91492812,91493018,2
ChrA10,91497143,91534700,3
ChrA10,91589249,91600618,11
ChrA10,91589249,91600618,12
ChrA10,91675245,91717130,2
ChrA10,92213925,92261194,1
ChrA10,92500575,92617671,5
ChrA10,92500575,92617671,1
ChrA10,92500575,92617671,7
ChrA10,92631274,92661947,6
ChrA10,92631473,92654973,6
ChrA10,92631473,92661947,1
ChrA10,92631473,92668312,1
ChrA10,92639796,92639936,1
ChrA10,92671856,92681032,1
ChrA10,92682487,92682592,1
ChrA10,92805564,92821916,1
ChrA10,92911760,92912837,1
ChrA10,92922768,92987717,10
ChrA10,92922768,93044088,9
ChrA10,92979907,93044088,7
ChrA10,92980358,92987717,21
ChrA10,92980358,93044088,20
ChrA10,93066718,93371217,1
ChrA10,93170095,93222967,1
ChrA10,93170095,93274520,4
ChrA10,93170095,93274520,3
ChrA10,93170095,93274520,3
ChrA10,93221851,93274520,6
ChrA10,93243846,93274520,8
ChrA10,93388196,93392858,16
ChrA10,93558150,93625232,18
ChrA10,93592081,93592201,16
ChrA10,93666344,93669258,16
ChrA10,93667949,93668726,17
ChrA10,93683735,93719637,8
ChrA10,93683735,93790080,7
ChrA10,93716284,93749337,7
ChrA10,93726393,93756937,3
ChrA10,93808396,94000118,3
ChrA10,93808396,94003036,1
ChrA10,93808396,94050875,7
ChrA10,93808396,94050875,14
ChrA10,93835998,93836122,2
ChrA10,93963985,93964063,6
ChrA10,94050919,94113721,7
ChrA10,94050923,94113721,7
ChrA10,94178242,94180347,7
ChrA10,94178417,94179363,8
ChrA10,94211440,94257518,8
ChrA10,94211440,94257518,7
ChrA10,94211440,94333852,8
ChrA10,94352824,94415152,20
ChrA10,94449680,94455408,20
ChrA10,94590934,94819251,18
ChrA10,94594469,94819251,1
ChrA10,94608224,94661595,18
ChrA10,94608224,94819251,53
ChrA10,94608224,94819251,48
ChrA10,94608224,94819251,6
ChrA10,94688095,94819251,11
ChrA10,94707286,94819251,1
ChrA10,94821020,94828454,4
ChrA10,94821020,94828454,1
ChrA10,94833231,94837641,7
ChrA10,94833646,94837641,11
ChrA10,95066185,95141153,10
ChrA10,95066185,95242074,11
ChrA10,95066185,95242074,12
ChrA10,95156941,95242074,14
ChrA10,95157003,95242074,3
ChrA10,95256368,95288849,2
ChrA10,95256388,95288849,5
ChrA10,95270304,95270437,5
ChrA10,95326421,95349829,4
ChrA10,95326421,95349829,1
ChrA10,95351592,95360993,1
ChrA10,95372344,95425429,2
ChrA10,95427639,95462329,2
ChrA10,95427639,95462329,4
ChrA10,95448836,95460095,7
ChrA10,95451528,95462913,7
ChrA10,95517565,95557542,6
ChrA10,95517565,95557916,6
ChrA10,95517565,95557916,5
ChrA10,95517691,95557916,3
ChrA10,95653729,95662491,2
ChrA10,95653729,95662491,4
ChrA10,95653729,95714008,3
ChrA10,95653747,95662491,10
ChrA10,95653747,95669586,11
ChrA10,95717896,95721672,10
ChrA10,95753745,96088148,11
ChrA10,95790439,96088148,10
ChrA10,95841706,95868537,9
ChrA10,95848829,96088148,9
ChrA10,95859405,95868542,10
ChrA10,96039046,96046827,1
ChrA10,96044604,96085355,1
ChrA10,96092988,96122683,3
ChrA10,96106181,96122683,1
ChrA10,96162185,96296089,11
ChrA10,96305542,96361856,10
ChrA10,96305573,96361856,1
ChrA10,96305573,96361856,3
ChrA10,96305573,96361856,4
ChrA10,96305573,96361856,7
ChrA10,96305573,96361856,6
ChrA10,96305573,96361856,7
ChrA10,96305573,96361856,9
ChrA10,96305573,96361856,5
ChrA10,96305573,96361856,4
ChrA10,96443250,96495947,3
ChrA10,96443250,96495947,4
ChrA10,96447881,96541754,3
ChrA10,96447881,96612671,3
ChrA10,96522462,96612671,2
ChrA10,96698414,96703022,1
ChrA10,96698414,96749148,10
ChrA10,96698414,96749148,9
ChrA10,96796528,96829254,7
ChrA10,96796528,96829254,8
ChrA10,96796528,96829254,8
ChrA10,96796528,96829254,8
ChrA10,96796528,96829254,7
ChrA10,96796528,96829254,9
ChrA10,96798653,96829254,9
ChrA10,96953956,96988686,7
ChrA10,96954221,96985148,9
ChrA10,96986468,96990901,9
ChrA10,96997324,97050905,17
ChrA10,97071529,97145062,20
ChrA10,97071529,97181830,22
ChrA10,97071529,97197312,6
ChrA10,97071529,97197312,6
ChrA10,97071529,97200937,3
ChrA10,97071529,97200937,3
ChrA10,97071529,97200937,2
ChrA10,97071529,97200937,1
ChrA10,97071529,97200937,3
ChrA10,97071529,97242428,3
ChrA10,97071529,97321171,3
ChrA10,97071529,97321171,3
ChrA10,97071529,97321171,3
ChrA10,97071529,97321171,3
ChrA10,97101320,97321171,3
ChrA10,97114702,97117003,3
ChrA10,97173817,97321171,3
ChrA10,97365685,97416567,3
ChrA10,97365685,97416567,3
ChrA10,97365685,97416567,3
ChrA10,97365685,97416567,3
ChrA10,97423152,97453900,3
ChrA10,97423152,97453900,3
ChrA10,97443018,97453900,1
ChrA10,97443278,97453711,1
ChrA10,97443278,97453900,1
ChrA10,97471535,97605843,5
ChrA10,97471535,97637023,16
ChrA10,97512962,97849992,16
ChrA10,97515408,97637023,17
ChrA10,97515408,97637023,11
ChrA10,97515408,97637023,1
ChrA10,97515672,97637023,39
ChrA10,97515672,97637023,2
ChrA10,97515672,97637023,7
ChrA10,97515672,97637023,9
ChrA10,97667721,97698415,21
ChrA10,97678694,97849992,1
ChrA10,97733785,97792441,15
ChrA10,97759847,97792441,7
ChrA10,97759847,97792441,7
ChrA10,97803158,97820625,6
ChrA10,97803158,97820625,35
ChrA10,97803158,97820625,33
ChrA10,97824071,97824156,34
ChrA10,97889471,97920530,35
ChrA10,97889471,97923517,34
ChrA10,97889471,97923517,33
ChrA10,97889812,97923517,4
ChrA10,97951454,98031333,4
ChrA10,97951454,98031333,4
ChrA10,97951454,98031333,3
ChrA10,97951454,98031333,3
ChrA10,97951454,98031333,3
ChrA10,97951454,98031333,32
ChrA10,97951454,98031333,32
ChrA10,97951454,98031333,31
ChrA10,97951454,98031333,1
ChrA10,97951454,98031333,1
ChrA10,97951454,98031333,2
ChrA10,97951454,98031333,1
ChrA10,97951454,98031333,2
ChrA10,97951454,98031333,1
ChrA10,97951454,98031333,25
ChrA10,98064084,98098321,24
ChrA10,98064084,98098321,25
ChrA10,98102974,98116916,24
ChrA10,98102974,98119092,1
ChrA10,98102974,98119092,24
ChrA10,98102974,98119092,23
ChrA10,98102974,98119092,2
ChrA10,98114998,98119092,3
ChrA10,98124362,98273683,7
ChrA10,98154943,98273683,21
ChrA10,98277866,98346809,8
ChrA10,98353068,98392998,7
ChrA10,98353068,98429368,10
ChrA10,98353068,98480279,11
ChrA10,98379132,98379240,6
ChrA10,98592016,98724198,4
ChrA10,98592016,98724198,15
ChrA10,98592016,98742626,14
ChrA10,98592711,98724198,14
ChrA10,98715075,98718663,2
ChrA10,98741040,98745585,12
ChrA10,98757794,98945683,4
ChrA10,98791362,98945683,8
ChrA10,98862512,98863504,9
ChrA10,98912798,99052430,9
ChrA10,98981929,99030447,7
ChrA10,98981929,99052430,17
ChrA10,98981929,99052430,16
ChrA10,98981929,99052430,16
ChrA10,98981929,99052430,8
ChrA10,99079021,99081672,16
ChrA10,99092253,99094458,2
ChrA10,99116457,99127133,3
ChrA10,99116457,99133494,19
ChrA10,99116457,99150601,14
ChrA10,99116457,99161127,8
ChrA10,99116457,99161127,8
ChrA10,99116457,99161127,6
ChrA10,99178540,99185802,10
ChrA10,99186026,99193198,10
ChrA10,99187433,99193198,11
ChrA10,99195665,99205768,1
ChrA10,99195751,99205768,6
ChrA10,99205929,99217127,12
ChrA10,99205929,99217127,1
ChrA10,99205929,99217127,10
ChrA10,99205929,99217127,16
ChrA10,99205929,99217127,15
ChrA10,99205929,99217127,14
ChrA10,99218080,99221558,12
ChrA10,99218080,99227340,12
ChrA10,99218080,99243908,12
ChrA10,99218080,99258149,9
ChrA10,99218080,99258366,20
ChrA10,99218080,99258366,20
ChrA10,99218080,99258513,19
ChrA10,99219118,99237686,27
ChrA10,99258767,99330960,5
ChrA10,99332255,99343641,5
ChrA10,99332255,99343641,1
ChrA10,99344101,99360705,13
ChrA10,99344101,99372555,11
ChrA10,99344101,99372555,1
ChrA10,99344101,99436187,12
ChrA10,99349449,99350691,11
ChrA10,99354974,99354995,13
ChrA10,99374309,99393344,11
ChrA10,99374309,99393344,10
ChrA10,99374309,99393344,8
ChrA10,99374309,99393913,12
ChrA10,99378561,99382516,12
ChrA10,99379166,99393344,4
ChrA10,99400442,99436187,7
ChrA10,99410697,99436187,6
ChrA10,99437180,99446625,6
ChrA10,99437180,99447015,3
ChrA10,99473464,99477909,8
ChrA10,99496877,99517068,7
ChrA10,99496877,99520664,8
ChrA10,99496877,99520664,9
ChrA10,99496877,99520664,8
ChrA10,99496877,99520664,9
ChrA10,99496877,99520664,4
ChrA10,99496877,99520664,1
ChrA10,99496877,99520664,2
ChrA10,99498233,99520664,4
ChrA10,99526507,99531756,3
ChrA10,99609994,99631335,6
ChrA10,99624756,99696123,4
ChrA10,99624756,99790585,1
ChrA10,99639382,99790585,3
ChrA10,99670134,99670227,6
ChrA10,99775488,99775593,1
ChrA10,99836117,99836178,1
ChrA10,99894380,100004654,9
ChrA10,99894380,100004654,9
ChrA10,99894380,100004654,9
ChrA10,99894380,100004654,8
ChrA10,99894380,100004654,8
ChrA10,99894380,100004654,7
ChrA10,100007442,100028007,6
ChrA10,100143321,100171634,1
ChrA10,100143321,100174978,1
ChrA10,100154758,100174978,1
ChrA10,100154974,100155064,1
ChrA10,100175954,100206704,1
ChrA10,100183359,100185742,1
ChrA10,100183359,100206704,1
ChrA10,100186815,100206704,2
ChrA10,100188902,100206704,8
ChrA10,100191048,100191117,8
ChrA10,100216833,100995632,9
ChrA10,100216833,100995632,11
ChrA10,100216833,100995632,10
ChrA10,100216833,100995632,10
ChrA10,101088855,101125049,9
ChrA10,101088855,101154087,1
ChrA10,101088855,101154087,1
ChrA10,101088855,101154087,1
ChrA10,101117418,101148033,1
ChrA10,101119334,101154087,3
ChrA10,101156626,101190530,3
ChrA10,101166095,101190530,1
ChrA10,101262421,101262464,1
ChrA10,101286106,101290907,3
ChrA10,101286704,101288224,3
ChrA10,101292689,101296280,2
ChrA10,101370274,101371868,1
ChrA10,101370274,101372701,1
ChrA10,101370274,101380221,9
ChrA10,101370274,101418994,10
ChrA10,101373172,101380221,9
ChrA10,101419262,101471002,9
ChrA10,101419262,101471002,9
ChrA10,101468504,101492423,10
ChrA10,101468504,101492423,11
ChrA10,101468504,101492423,10
ChrA10,101491957,101507468,6
ChrA10,101491957,101515894,4
ChrA10,101491957,101515894,4
ChrA10,101542462,101611662,12
ChrA10,101635333,101658042,2
ChrA10,101635333,101673838,3
ChrA10,101635333,101690753,7
ChrA10,101635333,101769676,7
ChrA10,101686965,101718755,4
ChrA10,101802064,101841642,6
ChrA10,101909846,101945734,5
ChrA10,101909846,101945814,4
ChrA10,101909846,101945814,1
ChrA10,101948123,101989344,1
ChrA10,101992054,102027437,1
ChrA10,101992054,102027437,2
ChrA10,101992054,102027437,1
ChrA10,101992054,102027437,2
ChrA10,101992054,102027437,3
ChrA10,101996912,101997059,2
ChrA10,102018327,102018434,6
ChrA10,102033034,102046116,5
ChrA10,102033034,102046469,3
ChrA10,102033034,102046469,4
ChrA10,102033034,102046469,6
ChrA10,102047902,102090243,4
ChrA10,102047902,102090243,5
ChrA10,102106771,102124588,2
ChrA10,102133332,102148111,5
ChrA10,102133332,102148116,6
ChrA10,102222811,102243399,2
ChrA10,102246402,102276754,2
ChrA10,102246402,102279595,2
ChrA10,102246402,102279595,1
ChrA10,102246402,102279595,17
ChrA10,102246402,102279595,9
ChrA10,102254601,102268550,5
ChrA10,102265117,102279595,5
ChrA10,102265117,102279595,5
ChrA10,102265117,102289636,5
ChrA10,102265117,102289636,5
ChrA10,102267181,102289636,5
ChrA10,102283496,102289636,5
ChrA10,102295640,102313681,5
ChrA10,102505467,102589698,5
ChrA10,102505467,102589698,5
ChrA10,102505467,102589698,20
ChrA10,102505467,102589698,17
ChrA10,102505467,102589698,12
ChrA10,102505467,102589698,3
ChrA10,102508608,102584506,4
ChrA10,102568914,102568935,5
ChrA10,102672325,102673643,17
ChrA10,102672325,102686499,16
ChrA10,102672325,102719347,16
ChrA10,102672325,102724891,7
ChrA10,102676326,102686499,8
ChrA10,102729279,102745373,6
ChrA10,102729289,102740739,7
ChrA10,102732285,102745373,6
ChrA10,102732285,102745373,7
ChrA10,102734741,102734841,6
ChrA10,102737578,102747272,7
ChrA10,102737578,102747272,6
ChrA10,102741133,102747043,7
ChrA10,102741133,102747272,6
ChrA10,102741133,102747272,3
ChrA10,102746025,102747272,18
ChrA10,102746026,102747272,19
ChrA10,102747292,102754158,19
ChrA10,102747292,102754158,17
ChrA10,102747292,102754158,26
ChrA10,102747292,102754158,23
ChrA10,102747292,102754158,2
ChrA10,102756863,102767593,3
ChrA10,102758140,102767593,10
ChrA10,102759232,102767593,9
ChrA10,102759607,102767593,5
ChrA10,102762253,102767593,1
ChrA10,102767439,102790914,3
ChrA10,102770795,102790914,3
ChrA10,102777088,102790914,5
ChrA10,102790995,102800998,4
ChrA10,102792070,102800998,2
ChrA10,102820998,102825351,22
ChrA10,102820998,102827891,21
ChrA10,102822259,102824178,22
ChrA10,102826055,102827891,1
ChrA10,102849077,102890903,8
ChrA10,102891060,102897546,8
ChrA10,102891060,102897546,9
ChrA10,102986732,102988717,9
ChrA10,102989350,102998616,8
ChrA10,103012577,103023307,1
ChrA10,103113789,103239214,4
ChrA10,103113789,103317078,1
ChrA10,103113789,103317078,3
ChrA10,103113789,103317078,1
ChrA10,103330405,103348654,1
ChrA10,103338638,103342950,5
ChrA10,103338638,103344096,5
ChrA10,103338638,103347883,6
ChrA10,103338638,103347883,6
ChrA10,103338638,103348027,8
ChrA10,103338638,103348027,7
ChrA10,103338638,103348027,6
ChrA10,103338638,103348027,1
ChrA10,103338638,103348027,3
ChrA10,103338638,103348027,1
ChrA10,103338638,103348027,1
ChrA10,103338638,103348027,8
ChrA10,103342846,103348027,7
ChrA10,103348088,103369410,26
ChrA10,103361173,103361254,25
ChrA10,103361173,103361254,23
ChrA10,103370420,103454743,22
ChrA10,103529886,103535759,25
ChrA10,103529886,103535759,26
ChrA10,103529886,103535759,29
ChrA10,103529886,103535759,28
ChrA10,103529886,103535759,1
ChrA10,103529886,103540126,11
ChrA10,103541081,103543170,21
ChrA10,103544199,103559212,30
ChrA10,103544199,103578222,29
ChrA10,103544199,103578222,1
ChrA10,103544199,103578222,3
ChrA10,103556802,103578222,1
ChrA10,103558598,103578222,1
ChrA10,103565801,103578700,1
ChrA10,103578824,103588646,3
ChrA10,103585730,103588634,1
ChrA10,103585730,103590195,1
ChrA10,103585730,103590195,1
ChrA10,103585730,103599611,2
ChrA10,103585730,103603677,2
ChrA10,103585730,103603677,1
ChrA10,103585730,103603677,2
ChrA10,103585730,103603677,2
ChrA10,103585730,103603677,4
ChrA10,103585730,103603677,2
ChrA10,103585730,103603677,2
ChrA10,103585730,103603677,2
ChrA10,103587397,103599611,2
ChrA10,103587397,103603677,8
ChrA10,103605355,103751795,5
ChrA10,103605355,103815932,2
ChrA10,103789205,103815932,1
ChrA10,103825123,103827795,4
ChrA10,103867324,103874723,4
ChrA10,103867324,103880210,1
ChrA10,103868181,103874723,3
ChrA10,103892786,103910090,1
ChrA10,103892786,103910090,2
ChrA10,103892786,103910090,1
ChrA10,103898856,103910090,2
ChrA10,103911932,103923627,2
ChrA10,103911932,103923627,2
ChrA10,103911932,103923627,2
ChrA10,103911932,103923627,1
ChrA10,103911932,103923627,2
ChrA10,103986142,103989344,1
ChrA10,103989945,104001231,2
ChrA10,104005254,104120733,5
ChrA10,104005254,104142656,5
ChrA10,104005254,104142656,5
ChrA10,104005254,104142656,5
ChrA10,104005258,104007791,2
ChrA10,104112614,104112736,3
ChrA10,104153866,104162286,3
ChrA10,104154336,104162286,3
ChrA10,104155426,104158699,1
ChrA10,104155426,104162286,1
ChrA10,104155431,104162286,1
ChrA10,104162373,104169041,1
ChrA10,104162373,104178901,1
ChrA10,104162373,104179484,1
ChrA10,104162373,104179691,1
ChrA10,104176141,104179484,1
ChrA10,104178978,104182049,1
ChrA10,104179570,104182893,2
ChrA10,104179765,104182893,2
ChrA10,104183001,104183502,1
ChrA10,104183001,104192423,1
ChrA10,104196268,104196341,1
ChrA10,104209573,104216050,1
ChrA10,104209573,104216050,2
ChrA10,104209593,104211300,1
ChrA10,104213596,104216049,1
ChrA10,104221169,104232006,1
ChrA10,104221169,104236802,1
ChrA10,104221169,104236802,1
ChrA10,104221169,104238858,4
ChrA10,104227914,104232006,2
ChrA10,104238985,104262512,3
ChrA10,104238985,104262512,10
ChrA10,104238985,104262512,16
ChrA10,104263718,104378416,17
ChrA10,104263718,104379220,16
ChrA10,104263718,104393214,16
ChrA10,104285726,104286004,16
ChrA10,104356447,104393214,16
ChrA10,104356447,104393214,15
ChrA10,104404251,104418076,15
ChrA10,104433483,104474190,12
ChrA10,104474297,104498946,11
ChrA10,104474297,104498946,6
ChrA10,104503726,104576021,1
ChrA10,104503726,104591851,8
ChrA10,104535887,104576021,21
ChrA10,104590287,104597290,21
ChrA10,104613966,104624718,20
ChrA10,104613966,104624718,20
ChrA10,104613966,104661655,20
ChrA10,104629209,104650480,18
ChrA10,104629209,104661655,2
ChrA10,104678074,104687375,9
ChrA10,104678074,104838344,9
ChrA10,104678074,104838344,10
ChrA10,104847773,104913384,3
ChrA10,104847773,104953063,9
ChrA10,104847773,104953063,8
ChrA10,104847773,104953063,9
ChrA10,104958488,105036751,3
ChrA10,105005643,105007773,2
ChrA10,105036919,105040454,10
ChrA10,105036919,105050108,3
ChrA10,105062552,105110891,5
ChrA10,105062552,105110891,5
ChrA10,105062552,105110891,5
ChrA10,105062552,105110891,5
ChrA10,105127723,105148822,5
ChrA10,105127723,105148822,5
ChrA10,105148808,105156270,4
ChrA10,105148808,105156270,1
ChrA10,105148808,105156270,2
ChrA10,105154009,105154158,4
ChrA10,105156411,105206019,7
ChrA10,105206542,105212162,6
ChrA10,105206542,105212162,4
ChrA10,105206542,105212162,2
ChrA10,105208870,105212658,5
ChrA10,105213143,105218648,7
ChrA10,105232560,105238997,5
ChrA10,105253734,105352309,3
ChrA10,105315136,105352309,1
ChrA10,105348284,105452934,2
ChrA10,105353783,105428432,4
ChrA10,105353783,105452934,4
ChrA10,105353783,105453381,1
ChrA10,105353783,105496624,5
ChrA10,105353783,105615164,4
ChrA10,105432915,105433023,3
ChrA10,105506536,105515167,3
ChrA10,105637317,105677427,1
ChrA10,105637317,105678045,5
ChrA10,105727469,105787342,5
ChrA10,105727469,105787342,2
ChrA10,105791045,105792048,12
ChrA10,105791045,105845638,14
ChrA10,105807846,105807944,3
ChrA10,105812788,105845638,3
ChrA10,105822944,105845638,1
ChrA10,105881815,105886143,4
ChrA10,105881815,105886143,5
ChrA10,105881928,105886143,7
ChrA10,105881946,105886143,6
ChrA10,105889645,105945881,4
ChrA10,105889645,105992120,15
ChrA10,105927193,105992120,14
ChrA10,105952251,105992120,14
ChrA10,105963187,105992120,13
ChrA10,105978546,105978641,14
ChrA10,106013951,106027222,16
ChrA10,106014467,106027222,10
ChrA10,106014467,106027222,16
ChrA10,106028093,106028163,16
ChrA10,106028630,106059176,17
ChrA10,106028630,106059176,13
ChrA10,106034442,106048815,12
ChrA10,106034886,106059176,11
ChrA10,106034886,106059176,9
ChrA10,106034886,106059176,8
ChrA10,106061961,106064704,8
ChrA10,106069453,106088750,12
ChrA10,106069453,106093663,5
ChrA10,106069453,106098251,3
ChrA10,106074165,106075809,5
ChrA10,106113521,106214848,1
ChrA10,106400858,107024993,3
ChrA10,106424365,106425958,2
ChrA10,106937524,107012664,3
ChrA10,107899923,107923512,16
ChrA10,108333420,108924466,4
ChrA10,108333420,108924466,4
ChrA10,108333420,108924466,5
ChrA10,108333420,108924466,7
ChrA10,108338420,108924466,3
ChrA10,108338420,108924466,3
ChrA10,108729778,108729908,3
ChrA10,110700726,110701068,2
ChrA10,110999457,110999490,3
ChrA10,111624523,111683311,3
ChrA10,111624523,111683311,1
ChrA10,111624523,111683311,1
ChrA10,111635285,111644030,9
ChrA10,111635285,111683311,9
ChrA10,111705316,111765839,9
ChrA10,111705316,111768139,1
ChrA10,111756107,111895323,3
ChrA10,111765721,111895323,4
ChrA10,111765778,111895323,5
ChrA10,111767710,111895323,5
ChrA10,111767710,111895323,4
ChrA10,111882777,111895323,1
ChrA10,111967362,112047123,10
ChrA10,111969988,112047123,1
ChrA10,111985761,112047123,1
ChrA10,111985761,112047123,1
ChrA10,111987240,112047123,1
ChrA10,112052797,112064707,1
ChrA10,112155077,112155183,1
ChrA10,112257624,112271302,1
ChrA10,112327448,112364392,9
ChrA10,112402435,112402543,3
ChrA10,112404154,112599227,3
ChrA10,112516213,112516481,1
ChrA10,112628647,112630662,2
ChrA10,112631552,112659764,2
ChrA10,112631552,112659764,4
ChrA10,112631552,112659764,4
ChrA10,112657847,112657913,5
ChrA10,112658487,112678694,6
ChrA10,112658487,112679124,6
ChrA10,112658487,112679124,4
ChrA10,112658487,112679124,5
ChrA10,112658487,112679124,4
ChrA10,112679300,112773425,2
ChrA10,112679300,112773425,1
ChrA10,112679300,112773425,4
ChrA10,112696360,112697013,3
ChrA10,112723882,112773425,3
ChrA10,112836789,112840662,2
ChrA10,113909621,113943537,1
ChrA10,113909621,113943537,5
ChrA10,113914757,113943468,4
ChrA10,114043492,114063070,4
ChrA10,114067935,114116353,4
ChrA10,114133915,114188138,6
ChrA10,114135022,114188138,6
ChrA10,114135955,114188138,4
ChrA10,114154675,114188138,5
ChrA10,114169264,114188138,4
ChrA10,114190057,114206672,1
ChrA10,114190057,114206672,5
ChrA10,114194054,114207306,4
ChrA10,114206755,114210483,4
ChrA10,114206755,114497534,2
ChrA10,114206755,114578504,2
ChrA10,114393928,114394013,3
ChrA10,114583254,114587484,1
ChrA10,114613476,114615123,5
ChrA10,114710008,114927436,9
ChrA10,114710008,114927436,8
ChrA10,114710008,114927436,24
ChrA10,114710008,114927436,23
ChrA10,114710008,114927436,23
ChrA10,114710008,114927436,23
ChrA10,114710008,114927436,22
ChrA10,114710008,114927436,21
ChrA10,114710008,114927436,15
ChrA10,114710008,114927436,14
ChrA10,114710008,114927436,15
ChrA10,114710008,114927436,9
ChrA10,114710008,114927436,2
